"","DATE","MONTH","QUARTER","IV_ID","IV_VALUE"
"30734","02/29/2016",Feb 2016,2016 Q1,"M2SL",12472.6
"30735","03/31/2016",Mar 2016,2016 Q1,"M2SL",12567.2
"30736","04/30/2016",Apr 2016,2016 Q2,"M2SL",12652.2
"30737","05/31/2016",May 2016,2016 Q2,"M2SL",12733
"30738","06/30/2016",Jun 2016,2016 Q2,"M2SL",12807.6
"30739","07/31/2016",Jul 2016,2016 Q3,"M2SL",12893.3
"30740","08/31/2016",Aug 2016,2016 Q3,"M2SL",13005.8
"30741","09/30/2016",Sep 2016,2016 Q3,"M2SL",13070.6
"30742","10/31/2016",Oct 2016,2016 Q4,"M2SL",13138.6
"30743","11/30/2016",Nov 2016,2016 Q4,"M2SL",13222.9
"30744","12/31/2016",Dec 2016,2016 Q4,"M2SL",13246.9
"30745","01/31/2017",Jan 2017,2017 Q1,"M2SL",13270.1
"30746","02/28/2017",Feb 2017,2017 Q1,"M2SL",13313.1
"30747","03/31/2017",Mar 2017,2017 Q1,"M2SL",13390.6
"30748","04/30/2017",Apr 2017,2017 Q2,"M2SL",13435.6
"30749","05/31/2017",May 2017,2017 Q2,"M2SL",13495.5
"30750","06/30/2017",Jun 2017,2017 Q2,"M2SL",13519.3
"30751","07/31/2017",Jul 2017,2017 Q3,"M2SL",13605
"30752","08/31/2017",Aug 2017,2017 Q3,"M2SL",13647
"30753","09/30/2017",Sep 2017,2017 Q3,"M2SL",13692.4
"30754","10/31/2017",Oct 2017,2017 Q4,"M2SL",13747.3
"30755","11/30/2017",Nov 2017,2017 Q4,"M2SL",13785.4
"30756","12/31/2017",Dec 2017,2017 Q4,"M2SL",13844.5
"30757","01/31/2018",Jan 2018,2018 Q1,"M2SL",13838.3
"30758","02/28/2018",Feb 2018,2018 Q1,"M2SL",13858.3
"30759","03/31/2018",Mar 2018,2018 Q1,"M2SL",13918.1
"30760","04/30/2018",Apr 2018,2018 Q2,"M2SL",13950.9
"30761","05/31/2018",May 2018,2018 Q2,"M2SL",14024.7
"30762","06/30/2018",Jun 2018,2018 Q2,"M2SL",14112.3
"30763","07/31/2018",Jul 2018,2018 Q3,"M2SL",14147.3
"30764","08/31/2018",Aug 2018,2018 Q3,"M2SL",14217
"30765","09/30/2018",Sep 2018,2018 Q3,"M2SL",14253.7
"30766","10/31/2018",Oct 2018,2018 Q4,"M2SL",14271.5
"30767","11/30/2018",Nov 2018,2018 Q4,"M2SL",14317.6
"30768","12/31/2018",Dec 2018,2018 Q4,"M2SL",14454.9
"30769","01/31/2019",Jan 2019,2019 Q1,"M2SL",14467.2
"30770","02/28/2019",Feb 2019,2019 Q1,"M2SL",14467.2
"30771","03/31/2019",Mar 2019,2019 Q1,"M2SL",14467.2
"30772","04/30/2019",Apr 2019,2019 Q2,"M2SL",14467.2
"30773","01/31/1967",Jan 1967,1967 Q1,"M2REAL",1463.8
"30774","02/28/1967",Feb 1967,1967 Q1,"M2REAL",1470
"30775","03/31/1967",Mar 1967,1967 Q1,"M2REAL",1483.9
"30776","04/30/1967",Apr 1967,1967 Q2,"M2REAL",1486.7
"30777","05/31/1967",May 1967,1967 Q2,"M2REAL",1502.1
"30778","06/30/1967",Jun 1967,1967 Q2,"M2REAL",1507.5
"30779","07/31/1967",Jul 1967,1967 Q3,"M2REAL",1515.9
"30780","08/31/1967",Aug 1967,1967 Q3,"M2REAL",1524.8
"30781","09/30/1967",Sep 1967,1967 Q3,"M2REAL",1531.8
"30782","10/31/1967",Oct 1967,1967 Q4,"M2REAL",1537.7
"30783","11/30/1967",Nov 1967,1967 Q4,"M2REAL",1537.5
"30784","12/31/1967",Dec 1967,1967 Q4,"M2REAL",1543.5
"30785","01/31/1968",Jan 1968,1968 Q1,"M2REAL",1546.6
"30786","02/29/1968",Feb 1968,1968 Q1,"M2REAL",1550.9
"30787","03/31/1968",Mar 1968,1968 Q1,"M2REAL",1554.5
"30788","04/30/1968",Apr 1968,1968 Q2,"M2REAL",1557.3
"30789","05/31/1968",May 1968,1968 Q2,"M2REAL",1562
"30790","06/30/1968",Jun 1968,1968 Q2,"M2REAL",1563.7
"30791","07/31/1968",Jul 1968,1968 Q3,"M2REAL",1563.3
"30792","08/31/1968",Aug 1968,1968 Q3,"M2REAL",1569.7
"30793","09/30/1968",Sep 1968,1968 Q3,"M2REAL",1577.2
"30794","10/31/1968",Oct 1968,1968 Q4,"M2REAL",1579.6
"30795","11/30/1968",Nov 1968,1968 Q4,"M2REAL",1588.7
"30796","12/31/1968",Dec 1968,1968 Q4,"M2REAL",1592.1
"30797","01/31/1969",Jan 1969,1969 Q1,"M2REAL",1594.7
"30798","02/28/1969",Feb 1969,1969 Q1,"M2REAL",1597.5
"30799","03/31/1969",Mar 1969,1969 Q1,"M2REAL",1591.1
"30800","04/30/1969",Apr 1969,1969 Q2,"M2REAL",1586
"30801","05/31/1969",May 1969,1969 Q2,"M2REAL",1583.8
"30802","06/30/1969",Jun 1969,1969 Q2,"M2REAL",1580.6
"30803","07/31/1969",Jul 1969,1969 Q3,"M2REAL",1574.7
"30804","08/31/1969",Aug 1969,1969 Q3,"M2REAL",1572.1
"30805","09/30/1969",Sep 1969,1969 Q3,"M2REAL",1569
"30806","10/31/1969",Oct 1969,1969 Q4,"M2REAL",1564.1
"30807","11/30/1969",Nov 1969,1969 Q4,"M2REAL",1561.1
"30808","12/31/1969",Dec 1969,1969 Q4,"M2REAL",1559.4
"30809","01/31/1970",Jan 1970,1970 Q1,"M2REAL",1555.7
"30810","02/28/1970",Feb 1970,1970 Q1,"M2REAL",1538.8
"30811","03/31/1970",Mar 1970,1970 Q1,"M2REAL",1533.4
"30812","04/30/1970",Apr 1970,1970 Q2,"M2REAL",1528.3
"30813","05/31/1970",May 1970,1970 Q2,"M2REAL",1532.4
"30814","06/30/1970",Jun 1970,1970 Q2,"M2REAL",1534
"30815","07/31/1970",Jul 1970,1970 Q3,"M2REAL",1540.1
"30816","08/31/1970",Aug 1970,1970 Q3,"M2REAL",1551
"30817","09/30/1970",Sep 1970,1970 Q3,"M2REAL",1559.2
"30818","10/31/1970",Oct 1970,1970 Q4,"M2REAL",1564.5
"30819","11/30/1970",Nov 1970,1970 Q4,"M2REAL",1568.4
"30820","12/31/1970",Dec 1970,1970 Q4,"M2REAL",1574.1
"30821","01/31/1971",Jan 1971,1971 Q1,"M2REAL",1586.2
"30822","02/28/1971",Feb 1971,1971 Q1,"M2REAL",1606.5
"30823","03/31/1971",Mar 1971,1971 Q1,"M2REAL",1624.8
"30824","04/30/1971",Apr 1971,1971 Q2,"M2REAL",1641.9
"30825","05/31/1971",May 1971,1971 Q2,"M2REAL",1654.3
"30826","06/30/1971",Jun 1971,1971 Q2,"M2REAL",1661.7
"30827","07/31/1971",Jul 1971,1971 Q3,"M2REAL",1673.9
"30828","08/31/1971",Aug 1971,1971 Q3,"M2REAL",1684.3
"30829","09/30/1971",Sep 1971,1971 Q3,"M2REAL",1697.3
"30830","10/31/1971",Oct 1971,1971 Q4,"M2REAL",1707.6
"30831","11/30/1971",Nov 1971,1971 Q4,"M2REAL",1718.5
"30832","12/31/1971",Dec 1971,1971 Q4,"M2REAL",1728.2
"30833","01/31/1972",Jan 1972,1972 Q1,"M2REAL",1742
"30834","02/29/1972",Feb 1972,1972 Q1,"M2REAL",1752.9
"30835","03/31/1972",Mar 1972,1972 Q1,"M2REAL",1771.7
"30836","04/30/1972",Apr 1972,1972 Q2,"M2REAL",1779.3
"30837","05/31/1972",May 1972,1972 Q2,"M2REAL",1786.8
"30838","06/30/1972",Jun 1972,1972 Q2,"M2REAL",1797.8
"30839","07/31/1972",Jul 1972,1972 Q3,"M2REAL",1817
"30840","08/31/1972",Aug 1972,1972 Q3,"M2REAL",1834.6
"30841","09/30/1972",Sep 1972,1972 Q3,"M2REAL",1848.7
"30842","10/31/1972",Oct 1972,1972 Q4,"M2REAL",1864.7
"30843","11/30/1972",Nov 1972,1972 Q4,"M2REAL",1872.4
"30844","12/31/1972",Dec 1972,1972 Q4,"M2REAL",1887.8
"30845","01/31/1973",Jan 1973,1973 Q1,"M2REAL",1897.7
"30846","02/28/1973",Feb 1973,1973 Q1,"M2REAL",1893.3
"30847","03/31/1973",Mar 1973,1973 Q1,"M2REAL",1878.6
"30848","04/30/1973",Apr 1973,1973 Q2,"M2REAL",1875.7
"30849","05/31/1973",May 1973,1973 Q2,"M2REAL",1883.4
"30850","06/30/1973",Jun 1973,1973 Q2,"M2REAL",1885.3
"30851","07/31/1973",Jul 1973,1973 Q3,"M2REAL",1892.5
"30852","08/31/1973",Aug 1973,1973 Q3,"M2REAL",1864
"30853","09/30/1973",Sep 1973,1973 Q3,"M2REAL",1856.9
"30854","10/31/1973",Oct 1973,1973 Q4,"M2REAL",1847.8
"30855","11/30/1973",Nov 1973,1973 Q4,"M2REAL",1849.5
"30856","12/31/1973",Dec 1973,1973 Q4,"M2REAL",1847.7
"30857","01/31/1974",Jan 1974,1974 Q1,"M2REAL",1837
"30858","02/28/1974",Feb 1974,1974 Q1,"M2REAL",1827.1
"30859","03/31/1974",Mar 1974,1974 Q1,"M2REAL",1820.3
"30860","04/30/1974",Apr 1974,1974 Q2,"M2REAL",1814.8
"30861","05/31/1974",May 1974,1974 Q2,"M2REAL",1799.6
"30862","06/30/1974",Jun 1974,1974 Q2,"M2REAL",1791.4
"30863","07/31/1974",Jul 1974,1974 Q3,"M2REAL",1787.8
"30864","08/31/1974",Aug 1974,1974 Q3,"M2REAL",1771.7
"30865","09/30/1974",Sep 1974,1974 Q3,"M2REAL",1754.7
"30866","10/31/1974",Oct 1974,1974 Q4,"M2REAL",1751.6
"30867","11/30/1974",Nov 1974,1974 Q4,"M2REAL",1744.9
"30868","12/31/1974",Dec 1974,1974 Q4,"M2REAL",1738.2
"30869","01/31/1975",Jan 1975,1975 Q1,"M2REAL",1732.9
"30870","02/28/1975",Feb 1975,1975 Q1,"M2REAL",1737.8
"30871","03/31/1975",Mar 1975,1975 Q1,"M2REAL",1751.9
"30872","04/30/1975",Apr 1975,1975 Q2,"M2REAL",1764.3
"30873","05/31/1975",May 1975,1975 Q2,"M2REAL",1785.1
"30874","06/30/1975",Jun 1975,1975 Q2,"M2REAL",1800
"30875","07/31/1975",Jul 1975,1975 Q3,"M2REAL",1805.7
"30876","08/31/1975",Aug 1975,1975 Q3,"M2REAL",1813.8
"30877","09/30/1975",Sep 1975,1975 Q3,"M2REAL",1815.9
"30878","10/31/1975",Oct 1975,1975 Q4,"M2REAL",1817.5
"30879","11/30/1975",Nov 1975,1975 Q4,"M2REAL",1820.8
"30880","12/31/1975",Dec 1975,1975 Q4,"M2REAL",1827.7
"30881","01/31/1976",Jan 1976,1976 Q1,"M2REAL",1839.8
"30882","02/29/1976",Feb 1976,1976 Q1,"M2REAL",1861
"30883","03/31/1976",Mar 1976,1976 Q1,"M2REAL",1875
"30884","04/30/1976",Apr 1976,1976 Q2,"M2REAL",1890.9
"30885","05/31/1976",May 1976,1976 Q2,"M2REAL",1900.9
"30886","06/30/1976",Jun 1976,1976 Q2,"M2REAL",1900.5
"30887","07/31/1976",Jul 1976,1976 Q3,"M2REAL",1905.8
"30888","08/31/1976",Aug 1976,1976 Q3,"M2REAL",1917.5
"30889","09/30/1976",Sep 1976,1976 Q3,"M2REAL",1928.5
"30890","10/31/1976",Oct 1976,1976 Q4,"M2REAL",1943
"30891","11/30/1976",Nov 1976,1976 Q4,"M2REAL",1959
"30892","12/31/1976",Dec 1976,1976 Q4,"M2REAL",1972.6
"30893","01/31/1977",Jan 1977,1977 Q1,"M2REAL",1985
"30894","02/28/1977",Feb 1977,1977 Q1,"M2REAL",1985.8
"30895","03/31/1977",Mar 1977,1977 Q1,"M2REAL",1994.1
"30896","04/30/1977",Apr 1977,1977 Q2,"M2REAL",1999.3
"30897","05/31/1977",May 1977,1977 Q2,"M2REAL",2008.3
"30898","06/30/1977",Jun 1977,1977 Q2,"M2REAL",2012.9
"30899","07/31/1977",Jul 1977,1977 Q3,"M2REAL",2017.6
"30900","08/31/1977",Aug 1977,1977 Q3,"M2REAL",2024.5
"30901","09/30/1977",Sep 1977,1977 Q3,"M2REAL",2033
"30902","10/31/1977",Oct 1977,1977 Q4,"M2REAL",2035.7
"30903","11/30/1977",Nov 1977,1977 Q4,"M2REAL",2036.1
"30904","12/31/1977",Dec 1977,1977 Q4,"M2REAL",2039
"30905","01/31/1978",Jan 1978,1978 Q1,"M2REAL",2041
"30906","02/28/1978",Feb 1978,1978 Q1,"M2REAL",2040.5
"30907","03/31/1978",Mar 1978,1978 Q1,"M2REAL",2038.2
"30908","04/30/1978",Apr 1978,1978 Q2,"M2REAL",2035.1
"30909","05/31/1978",May 1978,1978 Q2,"M2REAL",2031.8
"30910","06/30/1978",Jun 1978,1978 Q2,"M2REAL",2028.5
"30911","07/31/1978",Jul 1978,1978 Q3,"M2REAL",2021.5
"30912","08/31/1978",Aug 1978,1978 Q3,"M2REAL",2023.5
"30913","09/30/1978",Sep 1978,1978 Q3,"M2REAL",2022.6
"30914","10/31/1978",Oct 1978,1978 Q4,"M2REAL",2015.4
"30915","11/30/1978",Nov 1978,1978 Q4,"M2REAL",2013.5
"30916","12/31/1978",Dec 1978,1978 Q4,"M2REAL",2011.8
"30917","01/31/1979",Jan 1979,1979 Q1,"M2REAL",2002.3
"30918","02/28/1979",Feb 1979,1979 Q1,"M2REAL",1991
"30919","03/31/1979",Mar 1979,1979 Q1,"M2REAL",1985.4
"30920","04/30/1979",Apr 1979,1979 Q2,"M2REAL",1986
"30921","05/31/1979",May 1979,1979 Q2,"M2REAL",1975.1
"30922","06/30/1979",Jun 1979,1979 Q2,"M2REAL",1970.9
"30923","07/31/1979",Jul 1979,1979 Q3,"M2REAL",1965.5
"30924","08/31/1979",Aug 1979,1979 Q3,"M2REAL",1962.8
"30925","09/30/1979",Sep 1979,1979 Q3,"M2REAL",1954.4
"30926","10/31/1979",Oct 1979,1979 Q4,"M2REAL",1942
"30927","11/30/1979",Nov 1979,1979 Q4,"M2REAL",1928.8
"30928","12/31/1979",Dec 1979,1979 Q4,"M2REAL",1916.4
"30929","01/31/1980",Jan 1980,1980 Q1,"M2REAL",1900.9
"30930","02/29/1980",Feb 1980,1980 Q1,"M2REAL",1891.9
"30931","03/31/1980",Mar 1980,1980 Q1,"M2REAL",1872.4
"30932","04/30/1980",Apr 1980,1980 Q2,"M2REAL",1856.9
"30933","05/31/1980",May 1980,1980 Q2,"M2REAL",1851
"30934","06/30/1980",Jun 1980,1980 Q2,"M2REAL",1853.6
"30935","07/31/1980",Jul 1980,1980 Q3,"M2REAL",1871.1
"30936","08/31/1980",Aug 1980,1980 Q3,"M2REAL",1876.8
"30937","09/30/1980",Sep 1980,1980 Q3,"M2REAL",1876
"30938","10/31/1980",Oct 1980,1980 Q4,"M2REAL",1871.1
"30939","11/30/1980",Nov 1980,1980 Q4,"M2REAL",1864.3
"30940","12/31/1980",Dec 1980,1980 Q4,"M2REAL",1851.6
"30941","01/31/1981",Jan 1981,1981 Q1,"M2REAL",1842.8
"30942","02/28/1981",Feb 1981,1981 Q1,"M2REAL",1839.4
"30943","03/31/1981",Mar 1981,1981 Q1,"M2REAL",1847.2
"30944","04/30/1981",Apr 1981,1981 Q2,"M2REAL",1862.2
"30945","05/31/1981",May 1981,1981 Q2,"M2REAL",1855.3
"30946","06/30/1981",Jun 1981,1981 Q2,"M2REAL",1845.6
"30947","07/31/1981",Jul 1981,1981 Q3,"M2REAL",1838.1
"30948","08/31/1981",Aug 1981,1981 Q3,"M2REAL",1837.6
"30949","09/30/1981",Sep 1981,1981 Q3,"M2REAL",1832.4
"30950","10/31/1981",Oct 1981,1981 Q4,"M2REAL",1843.5
"30951","11/30/1981",Nov 1981,1981 Q4,"M2REAL",1850.9
"30952","12/31/1981",Dec 1981,1981 Q4,"M2REAL",1865.6
"30953","01/31/1982",Jan 1982,1982 Q1,"M2REAL",1875.4
"30954","02/28/1982",Feb 1982,1982 Q1,"M2REAL",1873.8
"30955","03/31/1982",Mar 1982,1982 Q1,"M2REAL",1886.5
"30956","04/30/1982",Apr 1982,1982 Q2,"M2REAL",1898.8
"30957","05/31/1982",May 1982,1982 Q2,"M2REAL",1893
"30958","06/30/1982",Jun 1982,1982 Q2,"M2REAL",1882.5
"30959","07/31/1982",Jul 1982,1982 Q3,"M2REAL",1878.8
"30960","08/31/1982",Aug 1982,1982 Q3,"M2REAL",1889
"30961","09/30/1982",Sep 1982,1982 Q3,"M2REAL",1902.6
"30962","10/31/1982",Oct 1982,1982 Q4,"M2REAL",1906.3
"30963","11/30/1982",Nov 1982,1982 Q4,"M2REAL",1922.6
"30964","12/31/1982",Dec 1982,1982 Q4,"M2REAL",1951.3
"30965","01/31/1983",Jan 1983,1983 Q1,"M2REAL",2001.8
"30966","02/28/1983",Feb 1983,1983 Q1,"M2REAL",2038
"30967","03/31/1983",Mar 1983,1983 Q1,"M2REAL",2054.5
"30968","04/30/1983",Apr 1983,1983 Q2,"M2REAL",2053.5
"30969","05/31/1983",May 1983,1983 Q2,"M2REAL",2059.9
"30970","06/30/1983",Jun 1983,1983 Q2,"M2REAL",2066.2
"30971","07/31/1983",Jul 1983,1983 Q3,"M2REAL",2069.2
"30972","08/31/1983",Aug 1983,1983 Q3,"M2REAL",2072.2
"30973","09/30/1983",Sep 1983,1983 Q3,"M2REAL",2075.2
"30974","10/31/1983",Oct 1983,1983 Q4,"M2REAL",2082.8
"30975","11/30/1983",Nov 1983,1983 Q4,"M2REAL",2089.6
"30976","12/31/1983",Dec 1983,1983 Q4,"M2REAL",2094.5
"30977","01/31/1984",Jan 1984,1984 Q1,"M2REAL",2094.5
"30978","02/29/1984",Feb 1984,1984 Q1,"M2REAL",2103.9
"30979","03/31/1984",Mar 1984,1984 Q1,"M2REAL",2114.2
"30980","04/30/1984",Apr 1984,1984 Q2,"M2REAL",2122.1
"30981","05/31/1984",May 1984,1984 Q2,"M2REAL",2130
"30982","06/30/1984",Jun 1984,1984 Q2,"M2REAL",2136.4
"30983","07/31/1984",Jul 1984,1984 Q3,"M2REAL",2136.3
"30984","08/31/1984",Aug 1984,1984 Q3,"M2REAL",2136.7
"30985","09/30/1984",Sep 1984,1984 Q3,"M2REAL",2144
"30986","10/31/1984",Oct 1984,1984 Q4,"M2REAL",2149.6
"30987","11/30/1984",Nov 1984,1984 Q4,"M2REAL",2166.9
"30988","12/31/1984",Dec 1984,1984 Q4,"M2REAL",2186.5
"30989","01/31/1985",Jan 1985,1985 Q1,"M2REAL",2206.9
"30990","02/28/1985",Feb 1985,1985 Q1,"M2REAL",2214.9
"30991","03/31/1985",Mar 1985,1985 Q1,"M2REAL",2215.9
"30992","04/30/1985",Apr 1985,1985 Q2,"M2REAL",2220.3
"30993","05/31/1985",May 1985,1985 Q2,"M2REAL",2229.4
"30994","06/30/1985",Jun 1985,1985 Q2,"M2REAL",2244.7
"30995","07/31/1985",Jul 1985,1985 Q3,"M2REAL",2256.2
"30996","08/31/1985",Aug 1985,1985 Q3,"M2REAL",2265.4
"30997","09/30/1985",Sep 1985,1985 Q3,"M2REAL",2272.7
"30998","10/31/1985",Oct 1985,1985 Q4,"M2REAL",2275.1
"30999","11/30/1985",Nov 1985,1985 Q4,"M2REAL",2273.6
"31000","12/31/1985",Dec 1985,1985 Q4,"M2REAL",2276.3
"31001","01/31/1986",Jan 1986,1986 Q1,"M2REAL",2277.3
"31002","02/28/1986",Feb 1986,1986 Q1,"M2REAL",2291.2
"31003","03/31/1986",Mar 1986,1986 Q1,"M2REAL",2322.4
"31004","04/30/1986",Apr 1986,1986 Q2,"M2REAL",2353.6
"31005","05/31/1986",May 1986,1986 Q2,"M2REAL",2372
"31006","06/30/1986",Jun 1986,1986 Q2,"M2REAL",2381.9
"31007","07/31/1986",Jul 1986,1986 Q3,"M2REAL",2399.5
"31008","08/31/1986",Aug 1986,1986 Q3,"M2REAL",2415.5
"31009","09/30/1986",Sep 1986,1986 Q3,"M2REAL",2426.3
"31010","10/31/1986",Oct 1986,1986 Q4,"M2REAL",2439.8
"31011","11/30/1986",Nov 1986,1986 Q4,"M2REAL",2447.9
"31012","12/31/1986",Dec 1986,1986 Q4,"M2REAL",2463.2
"31013","01/31/1987",Jan 1987,1987 Q1,"M2REAL",2464.1
"31014","02/28/1987",Feb 1987,1987 Q1,"M2REAL",2458.5
"31015","03/31/1987",Mar 1987,1987 Q1,"M2REAL",2455.3
"31016","04/30/1987",Apr 1987,1987 Q2,"M2REAL",2457.1
"31017","05/31/1987",May 1987,1987 Q2,"M2REAL",2455.2
"31018","06/30/1987",Jun 1987,1987 Q2,"M2REAL",2445.9
"31019","07/31/1987",Jul 1987,1987 Q3,"M2REAL",2443.4
"31020","08/31/1987",Aug 1987,1987 Q3,"M2REAL",2440.8
"31021","09/30/1987",Sep 1987,1987 Q3,"M2REAL",2442.2
"31022","10/31/1987",Oct 1987,1987 Q4,"M2REAL",2449.4
"31023","11/30/1987",Nov 1987,1987 Q4,"M2REAL",2444.9
"31024","12/31/1987",Dec 1987,1987 Q4,"M2REAL",2447.1
"31025","01/31/1988",Jan 1988,1988 Q1,"M2REAL",2456.7
"31026","02/29/1988",Feb 1988,1988 Q1,"M2REAL",2472.2
"31027","03/31/1988",Mar 1988,1988 Q1,"M2REAL",2483.3
"31028","04/30/1988",Apr 1988,1988 Q2,"M2REAL",2485.6
"31029","05/31/1988",May 1988,1988 Q2,"M2REAL",2492.3
"31030","06/30/1988",Jun 1988,1988 Q2,"M2REAL",2492.1
"31031","07/31/1988",Jul 1988,1988 Q3,"M2REAL",2489
"31032","08/31/1988",Aug 1988,1988 Q3,"M2REAL",2482.8
"31033","09/30/1988",Sep 1988,1988 Q3,"M2REAL",2476.5
"31034","10/31/1988",Oct 1988,1988 Q4,"M2REAL",2475.2
"31035","11/30/1988",Nov 1988,1988 Q4,"M2REAL",2479.4
"31036","12/31/1988",Dec 1988,1988 Q4,"M2REAL",2477.7
"31037","01/31/1989",Jan 1989,1989 Q1,"M2REAL",2470.3
"31038","02/28/1989",Feb 1989,1989 Q1,"M2REAL",2462.5
"31039","03/31/1989",Mar 1989,1989 Q1,"M2REAL",2456.7
"31040","04/30/1989",Apr 1989,1989 Q2,"M2REAL",2443.8
"31041","05/31/1989",May 1989,1989 Q2,"M2REAL",2436.5
"31042","06/30/1989",Jun 1989,1989 Q2,"M2REAL",2441.7
"31043","07/31/1989",Jul 1989,1989 Q3,"M2REAL",2453.6
"31044","08/31/1989",Aug 1989,1989 Q3,"M2REAL",2471.2
"31045","09/30/1989",Sep 1989,1989 Q3,"M2REAL",2479.8
"31046","10/31/1989",Oct 1989,1989 Q4,"M2REAL",2485.2
"31047","11/30/1989",Nov 1989,1989 Q4,"M2REAL",2490.3
"31048","12/31/1989",Dec 1989,1989 Q4,"M2REAL",2497.5
"31049","01/31/1990",Jan 1990,1990 Q1,"M2REAL",2485.1
"31050","02/28/1990",Feb 1990,1990 Q1,"M2REAL",2485.1
"31051","03/31/1990",Mar 1990,1990 Q1,"M2REAL",2481.9
"31052","04/30/1990",Apr 1990,1990 Q2,"M2REAL",2485
"31053","05/31/1990",May 1990,1990 Q2,"M2REAL",2480.3
"31054","06/30/1990",Jun 1990,1990 Q2,"M2REAL",2475
"31055","07/31/1990",Jul 1990,1990 Q3,"M2REAL",2471.7
"31056","08/31/1990",Aug 1990,1990 Q3,"M2REAL",2464.4
"31057","09/30/1990",Sep 1990,1990 Q3,"M2REAL",2457.2
"31058","10/31/1990",Oct 1990,1990 Q4,"M2REAL",2444.1
"31059","11/30/1990",Nov 1990,1990 Q4,"M2REAL",2441
"31060","12/31/1990",Dec 1990,1990 Q4,"M2REAL",2438.7
"31061","01/31/1991",Jan 1991,1991 Q1,"M2REAL",2441.3
"31062","02/28/1991",Feb 1991,1991 Q1,"M2REAL",2451.6
"31063","03/31/1991",Mar 1991,1991 Q1,"M2REAL",2464.5
"31064","04/30/1991",Apr 1991,1991 Q2,"M2REAL",2466.7
"31065","05/31/1991",May 1991,1991 Q2,"M2REAL",2465.4
"31066","06/30/1991",Jun 1991,1991 Q2,"M2REAL",2464.7
"31067","07/31/1991",Jul 1991,1991 Q3,"M2REAL",2464
"31068","08/31/1991",Aug 1991,1991 Q3,"M2REAL",2455.9
"31069","09/30/1991",Sep 1991,1991 Q3,"M2REAL",2448.6
"31070","10/31/1991",Oct 1991,1991 Q4,"M2REAL",2448.7
"31071","11/30/1991",Nov 1991,1991 Q4,"M2REAL",2441.9
"31072","12/31/1991",Dec 1991,1991 Q4,"M2REAL",2439.7
"31073","01/31/1992",Jan 1992,1992 Q1,"M2REAL",2444.2
"31074","02/29/1992",Feb 1992,1992 Q1,"M2REAL",2452.4
"31075","03/31/1992",Mar 1992,1992 Q1,"M2REAL",2446.4
"31076","04/30/1992",Apr 1992,1992 Q2,"M2REAL",2438.1
"31077","05/31/1992",May 1992,1992 Q2,"M2REAL",2432
"31078","06/30/1992",Jun 1992,1992 Q2,"M2REAL",2421.3
"31079","07/31/1992",Jul 1992,1992 Q3,"M2REAL",2414.7
"31080","08/31/1992",Aug 1992,1992 Q3,"M2REAL",2413
"31081","09/30/1992",Sep 1992,1992 Q3,"M2REAL",2416
"31082","10/31/1992",Oct 1992,1992 Q4,"M2REAL",2415.2
"31083","11/30/1992",Nov 1992,1992 Q4,"M2REAL",2410.2
"31084","12/31/1992",Dec 1992,1992 Q4,"M2REAL",2405.6
"31085","01/31/1993",Jan 1993,1993 Q1,"M2REAL",2393.1
"31086","02/28/1993",Feb 1993,1993 Q1,"M2REAL",2384.9
"31087","03/31/1993",Mar 1993,1993 Q1,"M2REAL",2379.8
"31088","04/30/1993",Apr 1993,1993 Q2,"M2REAL",2371.1
"31089","05/31/1993",May 1993,1993 Q2,"M2REAL",2381.9
"31090","06/30/1993",Jun 1993,1993 Q2,"M2REAL",2384.3
"31091","07/31/1993",Jul 1993,1993 Q3,"M2REAL",2380.6
"31092","08/31/1993",Aug 1993,1993 Q3,"M2REAL",2378.1
"31093","09/30/1993",Sep 1993,1993 Q3,"M2REAL",2379.2
"31094","10/31/1993",Oct 1993,1993 Q4,"M2REAL",2372.5
"31095","11/30/1993",Nov 1993,1993 Q4,"M2REAL",2375.3
"31096","12/31/1993",Dec 1993,1993 Q4,"M2REAL",2373.5
"31097","01/31/1994",Jan 1994,1994 Q1,"M2REAL",2373.5
"31098","02/28/1994",Feb 1994,1994 Q1,"M2REAL",2367.6
"31099","03/31/1994",Mar 1994,1994 Q1,"M2REAL",2364.8
"31100","04/30/1994",Apr 1994,1994 Q2,"M2REAL",2364.9
"31101","05/31/1994",May 1994,1994 Q2,"M2REAL",2366.4
"31102","06/30/1994",Jun 1994,1994 Q2,"M2REAL",2352.4
"31103","07/31/1994",Jul 1994,1994 Q3,"M2REAL",2350.1
"31104","08/31/1994",Aug 1994,1994 Q3,"M2REAL",2338.8
"31105","09/30/1994",Sep 1994,1994 Q3,"M2REAL",2334.1
"31106","10/31/1994",Oct 1994,1994 Q4,"M2REAL",2331.4
"31107","11/30/1994",Nov 1994,1994 Q4,"M2REAL",2327.2
"31108","12/31/1994",Dec 1994,1994 Q4,"M2REAL",2321.9
"31109","01/31/1995",Jan 1995,1995 Q1,"M2REAL",2319.3
"31110","02/28/1995",Feb 1995,1995 Q1,"M2REAL",2311.3
"31111","03/31/1995",Mar 1995,1995 Q1,"M2REAL",2307.5
"31112","04/30/1995",Apr 1995,1995 Q2,"M2REAL",2303.5
"31113","05/31/1995",May 1995,1995 Q2,"M2REAL",2315.2
"31114","06/30/1995",Jun 1995,1995 Q2,"M2REAL",2327
"31115","07/31/1995",Jul 1995,1995 Q3,"M2REAL",2335.9
